core_number,prefetcher,trace_set,speedup
4,triangel,ml-8,1.0184763908181755
4,triangel,google-18,0.9867383264120024
4,triangel,spec17-2,1.067105679586242
4,triangel,ligra-17,0.9993919395043876
4,triangel,google-16,0.99313260856759
4,triangel,mix-11,0.986720850693721
4,triangel,spec17-8,0.9235425053040233
4,triangel,google-2,0.9852935290529939
4,triangel,ligra-19,1.0162266421106354
4,triangel,ligra-3,1.0011200548086288
4,triangel,gap-15,1.0597008874666727
4,triangel,mix-7,1.0010212172944681
4,triangel,ml-2,0.9998105771231387
4,triangel,ml-5,1.0057046046011446
4,triangel,ligra-8,0.9901493332106597
4,triangel,spec17-11,1.0823436749047213
4,triangel,spec17-19,1.0938179748386747
4,triangel,spec17-9,0.9896240584483217
4,triangel,google-14,0.9941329556521855
4,triangel,spec17-15,0.9871048445400025
4,triangel,ligra-2,0.9934259135364072
4,triangel,mix-19,0.9857875023291651
4,triangel,google-15,0.9972562079370181
4,triangel,ml-21,1.0886419444497688
4,triangel,gap-0,1.0526111675059846
4,triangel,gap-11,1.0445939531033528
4,triangel,ligra-5,0.9929846424905279
4,triangel,gap-14,1.034465535478056
4,triangel,spec17-13,1.105074315164047
4,triangel,mix-8,1.0091330607132505
4,triangel,mix-0,1.0881999095030281
4,triangel,ligra-7,1.0186763380435964
4,triangel,gap-1,1.1066234061027933
4,triangel,gap-17,1.0564746658114208
4,triangel,gap-2,1.043321363001327
4,triangel,ml-7,1.0018929663383165
4,triangel,ml-19,1.0082319000660944
4,triangel,spec17-21,0.9165159461054968
4,triangel,mix-2,1.0436008252768256
4,triangel,ml-14,1.0035016045116154
4,triangel,gap-19,1.1066234061027933
4,triangel,ml-0,1.0736271797103252
4,triangel,google-13,0.9737432418271003
4,triangel,ligra-1,1.0162266421106354
4,triangel,gap-22,1.0232111111687734
4,triangel,ml-9,1.0704281836376959
4,triangel,spec17-6,1.007789591607503
4,triangel,ml-12,1.1441824876469207
4,triangel,gap-6,1.1137443600391401
4,triangel,gap-5,1.0102055973714958
4,triangel,ligra-23,1.0070667166388625
4,triangel,ml-16,1.002291526538343
4,triangel,spec17-23,0.9953077825549722
4,triangel,ligra-10,0.9967895353844581
4,triangel,mix-12,0.9956347462697671
4,triangel,ml-6,1.0004434115327803
4,triangel,google-1,0.9970409841776048
4,triangel,mix-1,0.9857875023291651
4,triangel,gap-18,1.0995854047375473
4,triangel,gap-9,1.1148736178097978
4,triangel,spec17-18,1.0106165681524824
4,triangel,mix-10,1.0662216708008059
4,triangel,mix-24,1.0436008252768256
4,triangel,google-4,0.9917912218212332
4,triangel,spec17-17,0.8737594601351388
4,triangel,spec17-7,0.8946636991523416
4,triangel,ml-24,0.9998105771231387
4,triangel,google-19,0.9970409841776048
4,prophetd1,ml-1,0.9906240778654563
4,prophetd1,google-17,0.9684231690046887
4,prophetd1,google-12,0.9818395445363913
4,prophetd1,mix-4,0.9177565530972559
4,prophetd1,google-11,0.9767739617738754
4,prophetd1,mix-9,0.94028757683037
4,prophetd1,ml-22,0.9997327391090277
4,prophetd1,gap-24,0.9675794441625193
4,prophetd1,google-10,0.972694475160334
4,prophetd1,spec17-20,0.8623571101785069
4,prophetd1,ligra-20,0.9941306283704365
4,prophetd1,spec17-14,0.8046982341478117
4,prophetd1,google-23,0.9733107929230597
4,prophetd1,ml-4,0.9971052907593557
4,prophetd1,ligra-15,0.9703821366716134
4,prophetd1,gap-16,0.9538497826097153
4,prophetd1,spec17-3,0.9631744715231852
4,prophetd1,spec17-5,0.7224907947497781
4,prophetd1,google-6,0.9726542506320545
4,prophetd1,ml-3,0.9939374909856091
4,prophetd1,google-0,0.9635978489427093
4,prophetd1,spec17-12,0.8223773008521216
4,prophetd1,ligra-9,1.0001563860354359
4,prophetd1,ml-15,0.9974853743213049
4,prophetd1,gap-7,0.9834300764341348
4,prophetd1,google-8,0.9574866373153694
4,prophetd1,spec17-22,0.8298382084691379
4,prophetd1,google-21,0.9833954682357323
4,prophetd1,ml-18,0.9884048045660074
4,prophetd1,ligra-18,0.9835316976205024
4,prophetd1,google-5,0.976758786536875
4,prophetd1,ml-23,0.9931407926602576
4,prophetd1,google-22,0.9615462010638507
4,prophetd1,ml-17,0.9889961462821735
4,prophetd1,mix-21,0.9844677707667638
4,prophetd1,ligra-4,0.9899137151395856
4,prophetd1,google-24,0.9797072459075007
4,prophetd1,spec17-1,0.8213469847455644
4,prophetd1,gap-8,0.9376059804187277
4,prophetd1,mix-13,0.9364931056876714
4,prophetd1,google-9,0.9814911366984617
4,prophetd1,spec17-4,0.8340756164168122
4,prophetd1,mix-15,0.9527831783912314
4,prophetd1,ligra-21,0.9855405562561443
4,prophetd1,ml-20,0.9985786981322772
4,prophetd1,mix-22,0.8782672721531749
4,prophetd1,ligra-0,0.9653371427280556
4,prophetd1,mix-17,0.9236412865883443
4,prophetd1,google-20,0.9799554627172246
4,prophetd1,gap-12,0.9501866252465766
4,prophetd1,mix-20,0.9685614535907079
4,prophetd1,gap-21,0.9976740193550124
4,prophetd1,google-7,0.9766140958045683
4,prophetd1,ligra-22,0.9798682949301046
4,prophetd1,mix-3,0.9576197123654482
4,prophetd1,mix-23,0.977719704169584
4,prophetd1,spec17-24,0.7962742613493735
4,prophetd1,google-3,0.9682914368940533
4,prophetd1,spec17-0,0.776427551043253
4,prophetd1,gap-3,0.9523615106775
4,prophetd1,ligra-11,0.9772144043079369
4,prophetd1,ml-13,0.9908744953162564
4,prophetd1,gap-23,0.9992701602010057
4,prophetd1,ligra-14,0.9821172967198388
4,prophetd1,mix-16,1.0052987424363218
4,prophetd1,mix-14,0.9760277846529187
4,prophetd1,ligra-6,0.9738817025364083
4,prophetd1,ml-11,1.0018423087360215
4,prophetd1,spec17-10,0.8495379196773128
4,prophetd1,gap-4,0.9279860882869192
4,prophetd1,ligra-13,0.970261081403986
4,prophetd1,spec17-16,0.834881020972725
4,prophetd1,ligra-16,0.9863944116771232
4,prophetd1,gap-10,0.9532157854406315
4,prophetd1,gap-20,0.9687156828258264
4,prophetd1,ligra-12,0.9677422048382339
4,prophetd1,mix-5,0.9914061361405365
4,prophetd1,mix-6,0.9434089772306775
4,prophetd1,mix-18,0.9732216090233904
4,prophetd1,ml-10,0.9963126051089849
4,prophetd1,gap-13,0.9718409846905025
4,prophetd1,ligra-24,0.9756697356330627
4,prophetd1,ml-8,0.9985737633254742
4,prophetd1,google-18,0.9763336995404085
4,prophetd1,spec17-2,0.7962742613493735
4,prophetd1,ligra-17,0.987507567159617
4,prophetd1,google-16,0.9812926983882124
4,prophetd1,mix-11,0.9709300882278593
4,prophetd1,spec17-8,0.796520115007786
4,prophetd1,google-2,0.9797072459075007
4,prophetd1,ligra-19,1.0030357208603973
4,prophetd1,ligra-3,0.9911766350347213
4,prophetd1,gap-15,0.9616260712929633
4,prophetd1,mix-7,0.9878220833250158
4,prophetd1,ml-2,0.9966511691748946
4,prophetd1,ml-5,0.9939662845773105
4,prophetd1,ligra-8,0.9707669486939694
4,prophetd1,spec17-11,0.8534877033008272
4,prophetd1,spec17-19,0.8213469847455644
4,prophetd1,spec17-9,0.7685010872159681
4,prophetd1,google-14,0.98218346655444
4,prophetd1,spec17-15,0.8774380665038669
4,prophetd1,ligra-2,0.9756697356330627
4,prophetd1,mix-19,0.9648798215484329
4,prophetd1,google-15,0.9854080681309804
4,prophetd1,ml-21,0.9871160416740891
4,prophetd1,gap-0,0.9597823880920185
4,prophetd1,gap-11,0.9761320183981333
4,prophetd1,ligra-5,0.9665833440303868
4,prophetd1,gap-14,0.9520739225962996
4,prophetd1,spec17-13,0.8120524752978795
4,prophetd1,mix-8,0.9656575800926248
4,prophetd1,mix-0,0.9850213501718309
4,prophetd1,ligra-7,0.9940801480597379
4,prophetd1,gap-1,0.9377414204034571
4,prophetd1,gap-17,0.9665323931860129
4,prophetd1,gap-2,0.9675794441625193
4,prophetd1,ml-7,0.9948328342633254
4,prophetd1,ml-19,0.9906240778654563
4,prophetd1,spec17-21,0.8174562142725111
4,prophetd1,mix-2,0.9686597008232687
4,prophetd1,ml-14,0.9835481801034934
4,prophetd1,gap-19,0.9377414204034571
4,prophetd1,ml-0,0.9952141466250206
4,prophetd1,google-13,0.960834693046649
4,prophetd1,ligra-1,1.0030357208603973
4,prophetd1,gap-22,0.9555056941107578
4,prophetd1,ml-9,0.9850252328889827
4,prophetd1,spec17-6,0.865399790539719
4,prophetd1,ml-12,0.9888429570930556
4,prophetd1,gap-6,0.9485695277678718
4,prophetd1,gap-5,0.998968976601933
4,prophetd1,ligra-23,0.9874189400195249
4,prophetd1,ml-16,0.9926807347899683
4,prophetd1,spec17-23,0.8948271918977031
4,prophetd1,ligra-10,0.98407763727638
4,prophetd1,mix-12,0.960070092150243
4,prophetd1,ml-6,0.995554442724961
4,prophetd1,google-1,0.9881941349879243
4,prophetd1,mix-1,0.9648798215484329
4,prophetd1,gap-18,0.9293155589500153
4,prophetd1,gap-9,0.9372421117033342
4,prophetd1,spec17-18,0.9356417195312303
4,prophetd1,mix-10,0.9710758126704554
4,prophetd1,mix-24,0.9686597008232687
4,prophetd1,google-4,0.9804895128909632
4,prophetd1,spec17-17,0.8088872240408495
4,prophetd1,spec17-7,0.8105193638517831
4,prophetd1,ml-24,0.9966511691748946
4,prophetd1,google-19,0.9881941349879243
8,triangel,ml-1,1.0436613624296742
8,triangel,google-17,0.9860805159107168
8,triangel,google-12,0.9844510537171128
8,triangel,mix-4,1.0069577598430783
8,triangel,google-11,0.9857428029365469
8,triangel,mix-9,1.0086719530449721
8,triangel,ml-22,1.019591064067458
8,triangel,gap-24,1.0697905571747641
8,triangel,google-10,0.9850515346901488
8,triangel,spec17-20,1.0534540528055456
8,triangel,ligra-20,0.9924584345890534
8,triangel,spec17-14,0.9825223936784575
8,triangel,google-23,0.9790901687291983
8,triangel,ml-4,1.08843761449811
8,triangel,ligra-15,1.0041239466696523
8,triangel,gap-16,1.0587032731610913
8,triangel,spec17-3,0.9928688486537093
8,triangel,spec17-5,1.0048703631377776
8,triangel,google-6,0.9852190546234424
8,triangel,ml-3,1.0043427121262543
8,triangel,google-0,0.9850706008704374
8,triangel,spec17-12,1.0425426836754068
8,triangel,ligra-9,1.0138042292841676
8,triangel,ml-15,1.0097367716597467
8,triangel,gap-7,1.072146681640792
8,triangel,google-8,0.9912415385720353
8,triangel,spec17-22,0.9868739743034814
8,triangel,google-21,0.9917630175386616
8,triangel,ml-18,1.0012803291217403
8,triangel,ligra-18,1.0032576445159167
8,triangel,google-5,0.9859489251202421
8,triangel,ml-23,1.0096707100213158
8,triangel,google-22,0.9922224382682826
8,triangel,ml-17,1.0058813892100924
8,triangel,mix-21,1.0476779194078887
8,triangel,ligra-4,1.0034013754768023
8,triangel,google-24,0.9891373614575089
8,triangel,spec17-1,0.9819416562608372
8,triangel,gap-8,1.0664099645972454
8,triangel,mix-13,0.9959685645185896
8,triangel,google-9,0.9762696731896452
8,triangel,spec17-4,0.9775976580543044
8,triangel,mix-15,0.9793307808584893
8,triangel,ligra-21,0.9946959431821705
8,triangel,ml-20,1.0131057807770387
8,triangel,mix-22,1.0470047692014914
8,triangel,ligra-0,1.000030180463196
8,triangel,mix-17,1.0227436500927132
8,triangel,google-20,0.9827708264490718
8,triangel,gap-12,1.0103464570697767
8,triangel,mix-20,1.0103654778387887
8,triangel,gap-21,1.0126320512864737
8,triangel,google-7,0.9817975670740384
8,triangel,ligra-22,1.0047596537286296
8,triangel,mix-3,1.0032856166556061
8,triangel,mix-23,0.9483600288493597
8,triangel,spec17-24,1.0312398644459393
8,triangel,google-3,0.9909663454450678
8,triangel,spec17-0,0.9632616337740939
8,triangel,gap-3,1.0335085289639852
8,triangel,ligra-11,1.006414524481145
8,triangel,ml-13,1.0088786928107152
8,triangel,gap-23,1.024130748851222
8,triangel,ligra-14,0.9981889752562184
8,triangel,mix-16,1.0195376280707815
8,triangel,mix-14,1.0121752109286835
8,triangel,ligra-6,1.0045360494746352
8,triangel,ml-11,1.0073696919468509
8,triangel,spec17-10,0.9938985734629262
8,triangel,gap-4,1.1174220023657357
8,triangel,ligra-13,1.0087395866269537
8,triangel,spec17-16,0.9590328663810678
8,triangel,ligra-16,1.00312421448655
8,triangel,gap-10,1.1136038859148276
8,triangel,gap-20,1.1102029301449294
8,triangel,ligra-12,0.9980019512420207
8,triangel,mix-5,1.0800711579760442
8,triangel,mix-6,1.0342739915036268
8,triangel,mix-18,1.0552781401342064
8,triangel,ml-10,1.0141653501677457
8,triangel,gap-13,1.0729612165154974
8,triangel,ligra-24,0.9985121195714144
8,triangel,ml-8,1.004893082372672
8,triangel,google-18,0.9784577034065783
8,triangel,spec17-2,1.0312398644459393
8,triangel,ligra-17,1.0025171027746196
8,triangel,google-16,0.9861915383411979
8,triangel,mix-11,1.032484520793992
8,triangel,spec17-8,0.9945443696136805
8,triangel,google-2,0.9891373614575089
8,triangel,ligra-19,0.9954847250208152
8,triangel,ligra-3,1.0040734212641877
8,triangel,gap-15,1.060308723151016
8,triangel,mix-7,1.019413507533268
8,triangel,ml-2,1.015995745497599
8,triangel,ml-5,1.0431146185695923
8,triangel,ligra-8,1.0024956605935267
8,triangel,spec17-11,0.9419818261046647
8,triangel,spec17-19,0.9819416562608372
8,triangel,spec17-9,1.0395061899995792
8,triangel,google-14,0.9866191822824544
8,triangel,spec17-15,0.9894778444033632
8,triangel,ligra-2,0.9985121195714144
8,triangel,mix-19,1.0137870990926652
8,triangel,google-15,0.9757072265088927
8,triangel,ml-21,1.1124867201513213
8,triangel,gap-0,1.0541851153069048
8,triangel,gap-11,1.0516106589985066
8,triangel,ligra-5,1.0021505988891533
8,triangel,gap-14,1.081361497828744
8,triangel,spec17-13,1.002243807340473
8,triangel,mix-8,0.9519988669420969
8,triangel,mix-0,1.0300398116515581
8,triangel,ligra-7,0.9992491134371845
8,triangel,gap-1,1.0683659526289142
8,triangel,gap-17,1.109349758590529
8,triangel,gap-2,1.0697905571747641
8,triangel,ml-7,1.0079580435189528
8,triangel,ml-19,1.0436613624296742
8,triangel,spec17-21,0.9654586158813325
8,triangel,mix-2,0.9914609457073676
8,triangel,ml-14,1.042326406457624
8,triangel,gap-19,1.0683659526289142
8,triangel,ml-0,1.0645790470883107
8,triangel,google-13,0.9910270105761718
8,triangel,ligra-1,0.9954847250208152
8,triangel,gap-22,1.087394522608649
8,triangel,ml-9,1.0748276505287329
8,triangel,spec17-6,0.9735751247627847
8,triangel,ml-12,1.0490062906334072
8,triangel,gap-6,1.0235047827927195
8,triangel,gap-5,1.0595281023773195
8,triangel,ligra-23,1.0051039034009848
8,triangel,ml-16,1.0489987286079439
8,triangel,spec17-23,1.0267754617515503
8,triangel,ligra-10,1.0027459195503492
8,triangel,mix-12,1.0732822932836115
8,triangel,ml-6,1.0468032579749447
8,triangel,google-1,0.9861233581730963
8,triangel,mix-1,1.0137870990926652
8,triangel,gap-18,1.057919507507446
8,triangel,gap-9,1.0678208628150003
8,triangel,spec17-18,0.9674035549935515
8,triangel,mix-10,0.9514215102309306
8,triangel,mix-24,0.9914609457073676
8,triangel,google-4,0.9811188368551248
8,triangel,spec17-17,0.9521835710933771
8,triangel,spec17-7,1.0046351966022162
8,triangel,ml-24,1.015995745497599
8,triangel,google-19,0.9861233581730963
8,prophet,ml-1,0.9864419815856009
8,prophet,google-17,0.9753700591965071
8,prophet,google-12,0.9762895368833514
8,prophet,mix-4,0.9504976215348859
8,prophet,google-11,0.9768645618748503
8,prophet,mix-9,0.9591123985843993
8,prophet,ml-22,0.9939012667227869
8,prophet,gap-24,0.9810176880397626
8,prophet,google-10,0.9810317287639907
8,prophet,spec17-20,0.9006420156356637
8,prophet,ligra-20,0.9773445527009352
8,prophet,spec17-14,0.8288014673531283
8,prophet,google-23,0.9739140656045988
8,prophet,ml-4,0.9947389472192797
8,prophet,ligra-15,0.993377129360397
8,prophet,gap-16,0.9711319963012305
8,prophet,spec17-3,0.8214195602724993
8,prophet,spec17-5,0.8223610120941767
8,prophet,google-6,0.9783231546236437
8,prophet,ml-3,0.9961040966335988
8,prophet,google-0,0.9792804277227454
8,prophet,spec17-12,0.8704991947481251
8,prophet,ligra-9,0.9907429934216816
8,prophet,ml-15,0.9923269129668099
8,prophet,gap-7,0.9847760134505783
8,prophet,google-8,0.9820014882363581
8,prophet,spec17-22,0.8497712787843088
8,prophet,google-21,0.9835532147475309
8,prophet,ml-18,0.992989211358363
8,prophet,ligra-18,0.986525331037763
8,prophet,google-5,0.9848811239254627
8,prophet,ml-23,0.9822565445771326
8,prophet,google-22,0.9840213014011152
8,prophet,ml-17,0.9932420947107644
8,prophet,mix-21,0.9204111708574578
8,prophet,ligra-4,0.9908274732517558
8,prophet,google-24,0.9816305373662576
8,prophet,spec17-1,0.9631004500718995
8,prophet,gap-8,0.9747669925866138
8,prophet,mix-13,0.9664156011315748
8,prophet,google-9,0.9724881418248164
8,prophet,spec17-4,0.8289712698903198
8,prophet,mix-15,0.9224447294691611
8,prophet,ligra-21,0.9797680060210733
8,prophet,ml-20,0.9892489576216018
8,prophet,mix-22,0.9814710302921522
8,prophet,ligra-0,0.9858890659538188
8,prophet,mix-17,0.9708550766026781
8,prophet,google-20,0.9813154639352798
8,prophet,gap-12,0.9683600031502013
8,prophet,mix-20,0.9257563354219137
8,prophet,gap-21,0.9684257347457611
8,prophet,google-7,0.9742042801468838
8,prophet,ligra-22,0.9841178971935749
8,prophet,mix-3,0.9625073636353477
8,prophet,mix-23,0.9143164588128714
8,prophet,spec17-24,0.9959137758590533
8,prophet,google-3,0.9838784268227724
8,prophet,spec17-0,0.8616875405863575
8,prophet,gap-3,0.9849354903489247
8,prophet,ligra-11,0.9902863863041316
8,prophet,ml-13,0.9949836393888772
8,prophet,gap-23,0.9768978778156935
8,prophet,ligra-14,0.974569782496905
8,prophet,mix-16,0.9606211650977782
8,prophet,mix-14,0.9551364553971188
8,prophet,ligra-6,0.9844629021485236
8,prophet,ml-11,0.9888643650390272
8,prophet,spec17-10,0.804355108629027
8,prophet,gap-4,0.9515552410631717
8,prophet,ligra-13,0.9857462371476636
8,prophet,spec17-16,0.852985507109651
8,prophet,ligra-16,0.9879497955805568
8,prophet,gap-10,0.9562193819446502
8,prophet,gap-20,0.977252864416832
8,prophet,ligra-12,0.9811460175385525
8,prophet,mix-5,0.9488099073259424
8,prophet,mix-6,0.9779170849518749
8,prophet,mix-18,0.9283121901250041
8,prophet,ml-10,0.9958434242715191
8,prophet,gap-13,0.9882278259054704
8,prophet,ligra-24,0.9805135690311972
8,prophet,ml-8,0.9903920331231402
8,prophet,google-18,0.9722308097921052
8,prophet,spec17-2,0.9959137758590533
8,prophet,ligra-17,0.9854028281956997
8,prophet,google-16,0.9810498764702381
8,prophet,mix-11,0.9766018641143326
8,prophet,spec17-8,0.8294337015741126
8,prophet,google-2,0.9816305373662576
8,prophet,ligra-19,0.9816371996795743
8,prophet,ligra-3,0.9892365546671789
8,prophet,gap-15,0.9759572860491409
8,prophet,mix-7,0.9765174802530078
8,prophet,ml-2,0.9933509114026102
8,prophet,ml-5,0.9903060757716873
8,prophet,ligra-8,0.988351599409059
8,prophet,spec17-11,0.8836069427212984
8,prophet,spec17-19,0.9631004500718995
8,prophet,spec17-9,0.8824578878701341
8,prophet,google-14,0.9820138833943499
8,prophet,spec17-15,0.8576308777467289
8,prophet,ligra-2,0.9805135690311972
8,prophet,mix-19,0.9629215729419235
8,prophet,google-15,0.9662271531165492
8,prophet,ml-21,0.9926518000268975
8,prophet,gap-0,0.977354499564215
8,prophet,gap-11,0.973663603566163
8,prophet,ligra-5,0.986028020905025
8,prophet,gap-14,0.9609589027757847
8,prophet,spec17-13,0.825163473242388
8,prophet,mix-8,0.9062209125728717
8,prophet,mix-0,0.8538844191750654
8,prophet,ligra-7,0.9858115656756479
8,prophet,gap-1,0.9826768915190432
8,prophet,gap-17,0.9549138020037023
8,prophet,gap-2,0.9810176880397626
8,prophet,ml-7,0.991346127136047
8,prophet,ml-19,0.9864419815856009
8,prophet,spec17-21,0.8405907093667104
8,prophet,mix-2,0.9731045002517783
8,prophet,ml-14,0.9960943409024721
8,prophet,gap-19,0.9826768915190432
8,prophet,ml-0,0.9959121390695792
8,prophet,google-13,0.9827240653824846
8,prophet,ligra-1,0.9816371996795743
8,prophet,gap-22,0.9696004819614448
8,prophet,ml-9,0.9929112410372994
8,prophet,spec17-6,0.8786953987177314
8,prophet,ml-12,0.9852013564273232
8,prophet,gap-6,0.9723120399142329
8,prophet,gap-5,0.9824786653825189
8,prophet,ligra-23,0.9827227030249456
8,prophet,ml-16,0.9929809510809208
8,prophet,spec17-23,0.8884809525128192
8,prophet,ligra-10,0.9793792939214052
8,prophet,mix-12,0.9432486651628665
8,prophet,ml-6,0.9926200158444639
8,prophet,google-1,0.9789143858478538
8,prophet,mix-1,0.9629215729419235
8,prophet,gap-18,0.9699586727078783
8,prophet,gap-9,0.9901484489342391
8,prophet,spec17-18,0.8697143048438983
8,prophet,mix-10,0.8665045149613844
8,prophet,mix-24,0.9731045002517783
8,prophet,google-4,0.9727124974271171
8,prophet,spec17-17,0.8740344339829336
8,prophet,spec17-7,0.9083899044097421
8,prophet,ml-24,0.9933509114026102
8,prophet,google-19,0.9789143858478538
8,prophetd1,ml-1,0.9864419815856009
8,prophetd1,google-17,0.9753700591965071
8,prophetd1,google-12,0.9762895368833514
8,prophetd1,mix-4,0.9504976215348859
8,prophetd1,google-11,0.9768645618748503
8,prophetd1,mix-9,0.9591123985843993
8,prophetd1,ml-22,0.9939012667227869
8,prophetd1,gap-24,0.9810176880397626
8,prophetd1,google-10,0.9810317287639907
8,prophetd1,spec17-20,0.9006420156356637
8,prophetd1,ligra-20,0.9773445527009352
8,prophetd1,spec17-14,0.8288014673531283
8,prophetd1,google-23,0.9758343858680452
8,prophetd1,ml-4,0.9947389472192797
8,prophetd1,ligra-15,0.9932339992664231
8,prophetd1,gap-16,0.9711319963012305
8,prophetd1,spec17-3,0.8214195602724993
8,prophetd1,spec17-5,0.8223610120941767
8,prophetd1,google-6,0.9783231546236437
8,prophetd1,ml-3,0.9961040966335988
8,prophetd1,google-0,0.9796385884844292
8,prophetd1,spec17-12,0.8704991947481251
8,prophetd1,ligra-9,0.9909094265912411
8,prophetd1,ml-15,0.9923269129668099
8,prophetd1,gap-7,0.9847760134505783
8,prophetd1,google-8,0.9820014882363581
8,prophetd1,spec17-22,0.8497712787843088
8,prophetd1,google-21,0.9835532147475309
8,prophetd1,ml-18,0.992989211358363
8,prophetd1,ligra-18,0.986525331037763
8,prophetd1,google-5,0.9844315235992139
8,prophetd1,ml-23,0.9822565445771326
8,prophetd1,google-22,0.9862520556673535
8,prophetd1,ml-17,0.9932420947107644
8,prophetd1,mix-21,0.9204111708574578
8,prophetd1,ligra-4,0.9908274732517558
8,prophetd1,google-24,0.9816305373662576
8,prophetd1,spec17-1,0.9317776504122594
8,prophetd1,gap-8,0.9747669925866138
8,prophetd1,mix-13,0.9663552562491394
8,prophetd1,google-9,0.9731384571701583
8,prophetd1,spec17-4,0.8289712698903198
8,prophetd1,mix-15,0.9224447294691611
8,prophetd1,ligra-21,0.9797680060210733
8,prophetd1,ml-20,0.9892489576216018
8,prophetd1,mix-22,0.9814710302921522
8,prophetd1,ligra-0,0.9858890659538188
8,prophetd1,mix-17,0.9708550766026781
8,prophetd1,google-20,0.9819736420149043
8,prophetd1,gap-12,0.9683600031502013
8,prophetd1,mix-20,0.9257563354219137
8,prophetd1,gap-21,0.9684257347457611
8,prophetd1,google-7,0.9742042801468838
8,prophetd1,ligra-22,0.9835318543213168
8,prophetd1,mix-3,0.9625073636353477
8,prophetd1,mix-23,0.9143164588128714
8,prophetd1,spec17-24,0.9615287847760382
8,prophetd1,google-3,0.9838784268227724
8,prophetd1,spec17-0,0.8616981588516212
8,prophetd1,gap-3,0.9849354903489247
8,prophetd1,ligra-11,0.9903801302254457
8,prophetd1,ml-13,0.9949836393888772
8,prophetd1,gap-23,0.9768978778156935
8,prophetd1,ligra-14,0.974569782496905
8,prophetd1,mix-16,0.9606211650977782
8,prophetd1,mix-14,0.9551364553971188
8,prophetd1,ligra-6,0.9844629021485236
8,prophetd1,ml-11,0.9888643650390272
8,prophetd1,spec17-10,0.804355108629027
8,prophetd1,gap-4,0.9515552410631717
8,prophetd1,ligra-13,0.9857462371476636
8,prophetd1,spec17-16,0.852985507109651
8,prophetd1,ligra-16,0.9874683171002441
8,prophetd1,gap-10,0.9562193819446502
8,prophetd1,gap-20,0.977252864416832
8,prophetd1,ligra-12,0.9811460175385525
8,prophetd1,mix-5,0.9488099073259424
8,prophetd1,mix-6,0.9779170849518749
8,prophetd1,mix-18,0.9283121901250041
8,prophetd1,ml-10,0.9958434242715191
8,prophetd1,gap-13,0.9882278259054704
8,prophetd1,ligra-24,0.9803472479300036
8,prophetd1,ml-8,0.9903920331231402
8,prophetd1,google-18,0.9722308097921052
8,prophetd1,spec17-2,0.9615287847760382
8,prophetd1,ligra-17,0.9854028281956997
8,prophetd1,google-16,0.9810498764702381
8,prophetd1,mix-11,0.9766018641143326
8,prophetd1,spec17-8,0.8294337015741126
8,prophetd1,google-2,0.9816305373662576
8,prophetd1,ligra-19,0.9816371996795743
8,prophetd1,ligra-3,0.9892692730726835
8,prophetd1,gap-15,0.9759572860491409
8,prophetd1,mix-7,0.9765174802530078
8,prophetd1,ml-2,0.9933509114026102
8,prophetd1,ml-5,0.9903060757716873
8,prophetd1,ligra-8,0.988351599409059
8,prophetd1,spec17-11,0.8835886236138432
8,prophetd1,spec17-19,0.9317776504122594
8,prophetd1,spec17-9,0.8824578878701341
8,prophetd1,google-14,0.9829059614268352
8,prophetd1,spec17-15,0.8576308777467289
8,prophetd1,ligra-2,0.9803472479300036
8,prophetd1,mix-19,0.9629215729419235
8,prophetd1,google-15,0.9662271531165492
8,prophetd1,ml-21,0.9926518000268975
8,prophetd1,gap-0,0.977354499564215
8,prophetd1,gap-11,0.973663603566163
8,prophetd1,ligra-5,0.9858990151070665
8,prophetd1,gap-14,0.9609589027757847
8,prophetd1,spec17-13,0.825163473242388
8,prophetd1,mix-8,0.9062209125728717
8,prophetd1,mix-0,0.8538844191750654
8,prophetd1,ligra-7,0.9858115656756479
8,prophetd1,gap-1,0.9826768915190432
8,prophetd1,gap-17,0.9549138020037023
8,prophetd1,gap-2,0.9810176880397626
8,prophetd1,ml-7,0.991346127136047
8,prophetd1,ml-19,0.9864419815856009
8,prophetd1,spec17-21,0.8405907093667104
8,prophetd1,mix-2,0.9731045002517783
8,prophetd1,ml-14,0.9960943409024721
8,prophetd1,gap-19,0.9826768915190432
8,prophetd1,ml-0,0.9959121390695792
8,prophetd1,google-13,0.9827240653824846
8,prophetd1,ligra-1,0.9816371996795743
8,prophetd1,gap-22,0.9696004819614448
8,prophetd1,ml-9,0.9929112410372994
8,prophetd1,spec17-6,0.8770094942303702
8,prophetd1,ml-12,0.9852013564273232
8,prophetd1,gap-6,0.9723120399142329
8,prophetd1,gap-5,0.9824786653825189
8,prophetd1,ligra-23,0.9827227030249456
8,prophetd1,ml-16,0.9929809510809208
8,prophetd1,spec17-23,0.8884809525128192
8,prophetd1,ligra-10,0.9793792939214052
8,prophetd1,mix-12,0.9432486651628665
8,prophetd1,ml-6,0.9926200158444639
8,prophetd1,google-1,0.9789143858478538
8,prophetd1,mix-1,0.9629215729419235
8,prophetd1,gap-18,0.9699586727078783
8,prophetd1,gap-9,0.9901484489342391
8,prophetd1,spec17-18,0.8678283334743958
8,prophetd1,mix-10,0.8665045149613844
8,prophetd1,mix-24,0.9731045002517783
8,prophetd1,google-4,0.9731214883810954
8,prophetd1,spec17-17,0.8740344339829336
8,prophetd1,spec17-7,0.9083899044097421
